Timestamp,EventType,KeyCode,Char
357770.9665135,KeyDown,79,o
357771.0418026,KeyUp,79,o
357771.1214712,KeyDown,32,space
357771.220378,KeyUp,32,space
357771.7533202,KeyDown,13,enter
357771.8622182,KeyUp,13,enter
357773.3648327,KeyDown,188,","
357773.4345697,KeyUp,188,","
357773.5390054,KeyDown,13,enter
357773.6322812,KeyUp,13,enter
357773.9015135,KeyDown,84,t
357773.9810659,KeyDown,65,a
357774.0503739,KeyUp,84,t
357774.1305083,KeyUp,65,a
357774.21514,KeyDown,75,k
357774.3092882,KeyUp,75,k
357774.3497281,KeyDown,85,u
357774.4336176,KeyUp,85,u
357774.4434738,KeyDown,83,s
357774.53401,KeyDown,65,a
357774.6224497,KeyUp,83,s
357774.6771885,KeyUp,65,a
357774.7823796,KeyDown,78,n
357774.8466524,KeyUp,78,n
357774.9414471,KeyDown,78,n
357775.0005137,KeyUp,78,n
357775.0506631,KeyDown,78,n
357775.0951538,KeyDown,79,o
357775.1055495,KeyUp,78,n
357775.1501442,KeyUp,79,o
357775.2149403,KeyDown,32,space
357775.3283812,KeyUp,32,space
357776.8461233,KeyDown,90,z
357776.9551161,KeyUp,90,z
357777.0493912,KeyDown,65,a
357777.174197,KeyUp,65,a
357777.3332717,KeyDown,73,i
357777.4074883,KeyUp,73,i
357777.9459144,KeyDown,82,r
357778.0248334,KeyDown,89,y
357778.0696773,KeyUp,82,r
357778.0937871,KeyDown,79,o
357778.1141446,KeyUp,89,y
357778.1994082,KeyDown,85,u
357778.2283136,KeyUp,79,o
357778.2934813,KeyUp,85,u
357778.3680142,KeyDown,71,g
357778.4478426,KeyDown,65,a
357778.5127444,KeyUp,71,g
357778.5224628,KeyDown,32,space
357778.5765595,KeyUp,65,a
357778.6361567,KeyDown,13,enter
357778.655794,KeyUp,32,space
357778.7405345,KeyUp,13,enter
357779.8356962,KeyDown,84,t
357779.9499711,KeyUp,84,t
357779.9641071,KeyDown,85,u
357780.0343169,KeyUp,85,u
357780.1735348,KeyDown,75,k
357780.1931206,KeyDown,65,a
357780.2679776,KeyUp,75,k
357780.30818,KeyUp,65,a
357780.3776727,KeyDown,87,w
357780.4574834,KeyDown,65,a
357780.571004,KeyUp,87,w
357780.5809579,KeyUp,65,a
357780.7508687,KeyDown,82,r
357780.8403127,KeyDown,69,e
357780.9494367,KeyUp,82,r
357781.004294,KeyUp,69,e
357781.2285094,KeyDown,77,m
357781.3121434,KeyDown,65,a
357781.3423384,KeyUp,77,m
357781.4166496,KeyUp,65,a
357781.5657462,KeyDown,83,s
357781.6802166,KeyDown,85,u
357781.6901247,KeyUp,83,s
357781.7552239,KeyUp,85,u
357781.8006456,KeyDown,32,space
357781.8793054,KeyUp,32,space
357782.5083669,KeyDown,190,.
357782.5757886,KeyUp,190,.
357782.6950083,KeyDown,13,enter
357782.7643304,KeyUp,13,enter
358386.3698082,KeyUp,13,enter
358389.28922,KeyUp,243,<243>
358389.2894781,KeyDown,244,<244>
358390.7569711,KeyDown,87,w
358390.8562653,KeyDown,65,a
358390.9359172,KeyUp,87,w
358390.9758847,KeyUp,65,a
358391.0255153,KeyDown,84,t
358391.0851749,KeyDown,65,a
358391.1600956,KeyUp,84,t
358391.2046809,KeyUp,65,a
358391.2895675,KeyDown,83,s
358391.404563,KeyDown,73,i
358391.4142872,KeyUp,83,s
358391.4980849,KeyUp,73,i
358391.6774524,KeyDown,84,t
358391.7468405,KeyDown,65,a
358391.8314597,KeyUp,84,t
358391.8962501,KeyUp,65,a
358392.1647514,KeyDown,84,t
358392.2394374,KeyUp,84,t
358392.249887,KeyDown,73,i
358392.3249712,KeyUp,73,i
358392.3897286,KeyDown,78,n
358392.4882213,KeyDown,79,o
358392.5081028,KeyUp,78,n
358392.6026348,KeyUp,79,o
358392.6223028,KeyDown,32,space
358392.7369308,KeyDown,13,enter
358392.776872,KeyUp,32,space
358392.8265114,KeyUp,13,enter
358393.6779097,KeyDown,83,s
358393.7966345,KeyDown,85,u
358393.8075383,KeyUp,83,s
358393.8566242,KeyUp,85,u
358394.0307742,KeyDown,77,m
358394.1250482,KeyUp,77,m
358394.2200076,KeyDown,85,u
358394.2844287,KeyUp,85,u
358394.3647009,KeyDown,32,space
358394.4481342,KeyDown,13,enter
358394.4630926,KeyUp,32,space
358394.5478277,KeyUp,13,enter
358395.5777188,KeyDown,84,t
358395.6422,KeyUp,84,t
358395.6719606,KeyDown,73,i
358395.7469818,KeyUp,73,i
358395.8859772,KeyDown,75,k
358395.9855111,KeyUp,75,k
358396.0952202,KeyDown,89,y
358396.1695299,KeyDown,85,u
358396.1796229,KeyUp,89,y
358396.4282197,KeyUp,85,u
358397.0407647,KeyDown,85,u
358397.1148863,KeyUp,85,u
358397.53292,KeyDown,78,n
358397.5976839,KeyDown,73,i
358397.6325114,KeyUp,78,n
358397.7121718,KeyUp,73,i
358397.7417833,KeyDown,72,h
358397.791944,KeyDown,65,a
358397.8314576,KeyUp,72,h
358397.8863058,KeyUp,65,a
358397.8965367,KeyDown,32,space
358397.9905191,KeyDown,13,enter
358398.0403187,KeyUp,32,space
358398.0800709,KeyUp,13,enter
358399.1699417,KeyDown,188,","
358399.2393314,KeyUp,188,","
358399.3148486,KeyDown,13,enter
358399.4084069,KeyUp,13,enter
358399.7373451,KeyDown,72,h
358399.8166905,KeyDown,79,o
358399.8365592,KeyUp,72,h
358399.8863848,KeyUp,79,o
358400.0007857,KeyDown,78,n
358400.0655996,KeyUp,78,n
358400.1303896,KeyDown,78,n
358400.2099578,KeyUp,78,n
358400.275225,KeyDown,84,t
358400.3349469,KeyDown,79,o
358400.3448617,KeyUp,84,t
358400.408707,KeyUp,79,o
358400.4385783,KeyDown,85,u
358400.4984776,KeyUp,85,u
358400.6080414,KeyDown,78,n
358400.6776909,KeyDown,73,i
358400.7072073,KeyUp,78,n
358400.7669444,KeyUp,73,i
358400.8114369,KeyDown,32,space
358400.8862581,KeyDown,13,enter
358400.9160118,KeyUp,32,space
358400.980702,KeyUp,13,enter
358401.9611111,KeyDown,84,t
358402.0405319,KeyDown,65,a
358402.0704026,KeyUp,84,t
358402.1664751,KeyDown,75,k
358402.1796669,KeyUp,65,a
358402.2495789,KeyUp,75,k
358402.2850434,KeyDown,85,u
358402.3501229,KeyUp,85,u
358402.3600606,KeyDown,83,s
358402.438626,KeyDown,65,a
358402.4933837,KeyUp,83,s
358402.542996,KeyUp,65,a
358402.6226479,KeyDown,78,n
358402.6973724,KeyUp,78,n
358402.7672401,KeyDown,78,n
358402.8367788,KeyUp,78,n
358402.8873397,KeyDown,78,n
358402.9360496,KeyUp,78,n
358402.9458953,KeyDown,79,o
358403.0255922,KeyUp,79,o
358403.0542538,KeyDown,32,space
358403.1497622,KeyDown,13,enter
358403.169602,KeyUp,32,space
358403.2044666,KeyUp,13,enter
358404.2354633,KeyDown,83,s
358404.3148827,KeyDown,89,y
358404.3644023,KeyUp,83,s
358404.3788644,KeyDown,85,u
358404.3936976,KeyUp,89,y
358404.4559627,KeyUp,85,u
358404.6134418,KeyDown,82,r
358404.6923855,KeyUp,82,r
358404.7074028,KeyDown,85,u
358404.7671321,KeyUp,85,u
358404.8566571,KeyDown,73,i
358404.9313292,KeyUp,73,i
358404.9905065,KeyDown,32,space
358405.0658532,KeyDown,13,enter
358405.0749106,KeyUp,32,space
358405.1598768,KeyUp,13,enter
358406.4191231,KeyDown,78,n
358406.5136907,KeyDown,79,o
358406.5481888,KeyUp,78,n
358406.5978671,KeyUp,79,o
358406.726983,KeyDown,13,enter
358406.7380012,KeyDown,219,[
358406.7433748,KeyUp,219,[
358406.7866775,KeyUp,13,enter
358406.9624091,KeyDown,73,i
358407.0309829,KeyUp,73,i
358407.4932564,KeyDown,8,backspace
358407.5873392,KeyUp,8,backspace
358407.896508,KeyDown,8,backspace
358407.9857906,KeyUp,8,backspace
358409.5140986,KeyDown,73,i
358409.5580177,KeyUp,73,i
358409.6726614,KeyDown,75,k
358409.7318529,KeyUp,75,k
358409.8018229,KeyDown,73,i
358409.8760007,KeyUp,73,i
358412.1292245,KeyDown,77,m
358412.2194501,KeyDown,79,o
358412.2543409,KeyUp,77,m
358412.3136572,KeyUp,79,o
358412.3982301,KeyDown,78,n
358412.4629169,KeyDown,79,o
358412.5126452,KeyUp,78,n
358412.5772951,KeyUp,79,o
358412.6418887,KeyDown,32,space
358412.7356204,KeyUp,32,space
358413.1533792,KeyDown,13,enter
358413.2438438,KeyUp,13,enter
358415.1503255,KeyDown,71,g
358415.1632559,KeyDown,65,a
358415.294328,KeyUp,71,g
358415.3435984,KeyUp,65,a
358415.7902637,KeyDown,90,z
358415.8760508,KeyUp,90,z
358416.5115594,KeyDown,8,backspace
358416.6207829,KeyUp,8,backspace
358416.6667314,KeyDown,83,s
358416.750273,KeyUp,83,s
358417.0441085,KeyDown,79,o
358417.1392928,KeyUp,79,o
358417.1685308,KeyDown,82,r
358417.2444628,KeyDown,69,e
358417.3372086,KeyUp,82,r
358417.3629392,KeyUp,69,e
358417.7063373,KeyDown,90,z
358417.8197619,KeyUp,90,z
358417.829483,KeyDown,79,o
358417.9052972,KeyUp,79,o
358418.3031459,KeyDown,82,r
358418.3823544,KeyDown,69,e
358418.4466089,KeyUp,82,r
358418.4866873,KeyUp,69,e
358418.5266785,KeyDown,13,enter
358418.6105186,KeyUp,13,enter
358437.0497207,KeyDown,78,n
358437.1294402,KeyDown,79,o
358437.1843158,KeyUp,78,n
358437.2482706,KeyUp,79,o
358437.3390689,KeyDown,66,b
358437.4420201,KeyDown,65,a
358437.5512555,KeyUp,66,b
358437.6111615,KeyUp,65,a
358437.8647146,KeyDown,83,s
358437.9938125,KeyDown,89,y
358438.0138177,KeyUp,83,s
358438.0487336,KeyDown,79,o
358438.1089928,KeyUp,89,y
358438.1785138,KeyUp,79,o
358438.27728,KeyDown,68,d
358438.3620403,KeyUp,68,d
358438.4267023,KeyDown,69,e
358438.4963938,KeyUp,69,e
358438.5209289,KeyDown,32,space
358438.6502627,KeyUp,32,space
358438.8243115,KeyDown,13,enter
358438.9237518,KeyUp,13,enter
358439.6861205,KeyDown,83,s
358439.7697233,KeyDown,69,e
358439.8644692,KeyUp,83,s
358439.89961,KeyUp,69,e
358439.9739095,KeyDown,73,i
358440.0583849,KeyUp,73,i
358440.1728778,KeyDown,75,k
358440.1977936,KeyDown,65,a
358440.2770625,KeyUp,65,a
358440.3071228,KeyUp,75,k
358440.5704691,KeyDown,84,t
358440.6465118,KeyUp,84,t
358440.6751055,KeyDown,85,u
358440.7445628,KeyUp,85,u
358440.7938884,KeyDown,32,space
358440.8990949,KeyDown,13,enter
358440.9183031,KeyUp,32,space
358440.942999,KeyUp,13,enter
358441.5455673,KeyDown,83,s
358441.6851106,KeyUp,83,s
358441.7195611,KeyDown,73,i
358441.789525,KeyUp,73,i
358441.8885198,KeyDown,84,t
358441.9739175,KeyDown,69,e
358442.0485435,KeyUp,84,t
358442.083858,KeyUp,69,e
358442.1589567,KeyDown,73,i
358442.2372172,KeyUp,73,i
358443.3022524,KeyDown,77,m
358443.3309259,KeyDown,65,a
358443.3861421,KeyUp,77,m
358443.4202535,KeyUp,65,a
358443.5049172,KeyDown,83,s
358443.5854124,KeyDown,85,u
358443.6092505,KeyUp,83,s
358443.6449771,KeyUp,85,u
358443.6885847,KeyDown,32,space
358443.7542139,KeyUp,32,space
358444.0429657,KeyDown,190,.
358444.1080678,KeyUp,190,.
358444.2311025,KeyDown,13,enter
358444.2906538,KeyUp,13,enter
358445.9638921,KeyDown,72,h
358446.0481326,KeyDown,73,i
358446.072468,KeyUp,72,h
358446.1362844,KeyUp,73,i
358446.3301789,KeyDown,82,r
358446.4000774,KeyUp,82,r
358446.4298177,KeyDown,79,o
358446.500508,KeyUp,79,o
358446.5851032,KeyDown,73,i
358446.6532061,KeyUp,73,i
358446.7131248,KeyDown,32,space
358446.81762,KeyUp,32,space
358448.1023014,KeyDown,85,u
358448.176261,KeyUp,85,u
358448.3100106,KeyDown,77,m
358448.394543,KeyDown,73,i
358448.4491848,KeyUp,77,m
358448.4834926,KeyUp,73,i
358448.6184437,KeyDown,78,n
358448.6880796,KeyDown,79,o
358448.7371806,KeyUp,78,n
358448.802299,KeyUp,79,o
358448.8616921,KeyDown,32,space
358448.9604878,KeyUp,32,space
358449.2349293,KeyDown,13,enter
358449.3284886,KeyUp,13,enter
358449.9011369,KeyDown,78,n
358449.9458044,KeyDown,65,a
358449.9805331,KeyUp,78,n
358450.0608357,KeyUp,65,a
358450.0953686,KeyDown,75,k
358450.1694472,KeyUp,75,k
358450.2339789,KeyDown,65,a
358450.3683661,KeyUp,65,a
358450.5822799,KeyDown,68,d
358450.6470843,KeyUp,68,d
358450.7177765,KeyDown,69,e
358450.8010336,KeyUp,69,e
358450.8454159,KeyDown,32,space
358450.9052048,KeyDown,13,enter
358450.9299896,KeyUp,32,space
358450.9949135,KeyUp,13,enter
358451.7854239,KeyDown,8,backspace
358451.8848751,KeyUp,8,backspace
358452.2548411,KeyDown,89,y
358452.3082087,KeyDown,65,a
358452.3282058,KeyUp,89,y
358452.4082499,KeyUp,65,a
358452.8653958,KeyDown,13,enter
358452.9599048,KeyUp,13,enter
358453.4680371,KeyDown,84,t
358453.5369991,KeyDown,65,a
358453.5666156,KeyUp,84,t
358453.6368578,KeyUp,65,a
358453.6962091,KeyDown,75,k
358453.7601585,KeyDown,65,a
358453.7757661,KeyUp,75,k
358453.8749143,KeyUp,65,a
358453.9045951,KeyDown,73,i
358453.9694167,KeyUp,73,i
358454.0395295,KeyDown,32,space
358454.1182335,KeyUp,32,space
358454.194747,KeyDown,13,enter
358454.2526863,KeyUp,13,enter
358455.7802434,KeyDown,89,y
358455.8497609,KeyDown,65,a
358455.8605095,KeyUp,89,y
358455.9697232,KeyUp,65,a
358456.0301815,KeyDown,77,m
358456.1142364,KeyUp,77,m
358456.1259514,KeyDown,65,a
358456.2285022,KeyUp,65,a
358456.7845919,KeyDown,32,space
358456.8599397,KeyUp,32,space
358457.0150824,KeyDown,13,enter
358457.1078186,KeyUp,13,enter
358457.9801194,KeyDown,78,n
358458.0400877,KeyDown,79,o
358458.0880449,KeyUp,78,n
358458.163794,KeyUp,79,o
358458.7045865,KeyDown,13,enter
358458.7890576,KeyUp,13,enter
358460.8142431,KeyDown,70,f
358460.8838784,KeyUp,70,f
358460.9090336,KeyDown,85,u
358460.9741475,KeyUp,85,u
358461.1022657,KeyDown,77,m
358461.1727449,KeyDown,79,o
358461.2273189,KeyUp,77,m
358461.2824086,KeyUp,79,o
358461.396243,KeyDown,84,t
358461.4655639,KeyDown,79,o
358461.4747981,KeyUp,84,t
358461.5249371,KeyUp,79,o
358461.5801148,KeyDown,32,space
358461.6339169,KeyDown,13,enter
358461.6438147,KeyUp,32,space
358461.7340045,KeyUp,13,enter
358462.6837136,KeyDown,78,n
358462.7388935,KeyDown,65,a
358462.7681952,KeyUp,78,n
358462.8475187,KeyUp,65,a
358462.9878285,KeyDown,68,d
358463.0667855,KeyDown,79,o
358463.0774774,KeyUp,68,d
358463.1370308,KeyUp,79,o
358463.1961756,KeyDown,32,space
358463.2303944,KeyUp,32,space
358463.6392969,KeyDown,188,","
358463.7037248,KeyUp,188,","
358463.837736,KeyDown,13,enter
358463.896919,KeyUp,13,enter
358464.8726484,KeyDown,65,a
358464.9929578,KeyUp,65,a
358465.1206773,KeyDown,82,r
358465.2165751,KeyDown,65,a
358465.2745948,KeyUp,82,r
358465.3394354,KeyUp,65,a
358465.6692407,KeyDown,89,y
358465.7277367,KeyDown,85,u
358465.7521998,KeyUp,89,y
358465.8379895,KeyUp,85,u
358465.9965443,KeyDown,82,r
358466.0759714,KeyUp,82,r
358466.0867906,KeyDown,85,u
358466.1704107,KeyUp,85,u
358466.2606645,KeyDown,32,space
358466.3490127,KeyUp,32,space
358466.6876836,KeyDown,13,enter
358466.7069403,KeyUp,13,enter
358467.6335234,KeyDown,65,a
358467.6422662,KeyDown,75,k
358467.7085004,KeyUp,75,k
358467.7521153,KeyUp,65,a
358467.7822554,KeyDown,78,n
358467.8515507,KeyUp,78,n
358467.9065101,KeyDown,78,n
358467.9719153,KeyUp,78,n
358468.0607759,KeyDown,75,k
358468.1350457,KeyUp,75,k
358468.2260978,KeyDown,89,y
358468.2999865,KeyUp,89,y
358468.3101269,KeyDown,79,o
358468.4094017,KeyDown,85,u
358468.4197879,KeyUp,79,o
358468.4847808,KeyUp,85,u
358468.5188355,KeyDown,32,space
358468.6177363,KeyUp,32,space
358469.0160358,KeyDown,8,backspace
358469.1166218,KeyUp,8,backspace
358469.1595917,KeyDown,8,backspace
358469.2397867,KeyUp,8,backspace
358469.3041506,KeyDown,8,backspace
358469.3884657,KeyUp,8,backspace
358469.4587902,KeyDown,8,backspace
358469.5240485,KeyUp,8,backspace
358469.5928032,KeyDown,8,backspace
358469.6575422,KeyUp,8,backspace
358469.7227302,KeyDown,8,backspace
358469.8062344,KeyUp,8,backspace
358470.290572,KeyDown,75,k
358470.3591335,KeyDown,65,a
358470.3701561,KeyUp,75,k
358470.4442293,KeyUp,65,a
358470.4880975,KeyDown,78,n
358470.5480186,KeyUp,78,n
358470.6036353,KeyDown,78,n
358470.6677134,KeyUp,78,n
358470.7419491,KeyDown,75,k
358470.8215533,KeyUp,75,k
358470.9024976,KeyDown,89,y
358470.9865751,KeyUp,89,y
358470.9975517,KeyDown,79,o
358471.100434,KeyDown,85,u
358471.1345091,KeyUp,79,o
358471.1845814,KeyUp,85,u
358471.314735,KeyDown,78,n
358471.4089385,KeyDown,73,i
358471.453612,KeyUp,78,n
358471.5186876,KeyUp,73,i
358471.5681668,KeyDown,72,h
358471.6479446,KeyDown,65,a
358471.6667759,KeyUp,72,h
358471.726411,KeyDown,32,space
358471.7362861,KeyUp,65,a
358471.8063094,KeyDown,13,enter
358471.8663532,KeyUp,32,space
358471.9114524,KeyUp,13,enter
358473.1003339,KeyDown,8,backspace
358473.2147872,KeyUp,8,backspace
358473.6532594,KeyDown,65,a
358473.7717594,KeyUp,65,a
358473.9959264,KeyDown,87,w
358474.070447,KeyDown,65,a
358474.1944881,KeyUp,87,w
358474.2044364,KeyUp,65,a
358474.3536936,KeyDown,83,s
358474.4283519,KeyDown,69,e
358474.4882528,KeyUp,83,s
358474.5327586,KeyUp,69,e
358474.6024988,KeyDown,84,t
358474.69708,KeyDown,69,e
358474.7616843,KeyUp,84,t
358474.7963599,KeyUp,69,e
358474.8060091,KeyDown,32,space
358474.8260345,KeyDown,13,enter
358474.8966797,KeyUp,32,space
358474.9364615,KeyUp,13,enter
358479.2845338,KeyDown,84,t
358479.3294558,KeyDown,65,a
358479.4147215,KeyUp,84,t
358479.4742904,KeyUp,65,a
358479.6078018,KeyDown,89,y
358479.6736807,KeyUp,89,y
358479.6828967,KeyDown,79,o
358479.7872436,KeyUp,79,o
358479.7969922,KeyDown,85,u
358479.8582231,KeyUp,85,u
358479.9865128,KeyDown,78,n
358480.0059561,KeyDown,65,a
358480.0953611,KeyUp,78,n
358480.1102094,KeyUp,65,a
358480.1598297,KeyDown,32,space
358480.2256929,KeyDown,13,enter
358480.264553,KeyUp,32,space
358480.314655,KeyUp,13,enter
358481.4885591,KeyDown,73,i
358481.574282,KeyUp,73,i
358481.6627593,KeyDown,78,n
358481.7421341,KeyDown,79,o
358481.7969305,KeyUp,78,n
358481.8625747,KeyUp,79,o
358482.0605174,KeyDown,84,t
358482.1501229,KeyUp,84,t
358482.1597896,KeyDown,73,i
358482.2346723,KeyUp,73,i
358482.31932,KeyDown,71,g
358482.4052023,KeyDown,65,a
358482.4586223,KeyUp,71,g
358482.4682197,KeyDown,32,space
358482.5180656,KeyDown,13,enter
358482.5281725,KeyUp,65,a
358482.5726441,KeyUp,32,space
358482.6323451,KeyUp,13,enter
358483.6029034,KeyDown,83,s
358483.717357,KeyUp,83,s
358483.7320016,KeyDown,79,o
358483.7820118,KeyUp,79,o
358483.8872436,KeyDown,78,n
358483.9458709,KeyUp,78,n
358484.0010975,KeyDown,78,n
358484.0508535,KeyUp,78,n
358484.0604319,KeyDown,90,z
358484.1503299,KeyUp,90,z
358484.219726,KeyDown,65,a
358484.3242535,KeyDown,73,i
358484.3390198,KeyUp,65,a
358484.3939158,KeyUp,73,i
358484.553055,KeyDown,83,s
358484.6624036,KeyDown,73,i
358484.6873352,KeyUp,83,s
358484.7370616,KeyUp,73,i
358484.8216867,KeyDown,84,t
358484.9121569,KeyDown,69,e
358484.9767317,KeyUp,84,t
358485.0205916,KeyUp,69,e
358485.1250724,KeyDown,73,i
358485.209711,KeyUp,73,i
358485.3042178,KeyDown,77,m
358485.343886,KeyDown,65,a
358485.3937039,KeyUp,77,m
358485.4346761,KeyUp,65,a
358485.4932484,KeyDown,83,s
358485.5529097,KeyDown,85,u
358485.6126697,KeyUp,83,s
358485.6375375,KeyUp,85,u
358485.6877564,KeyDown,32,space
358485.7620764,KeyDown,13,enter
358485.7866534,KeyUp,32,space
358485.8621572,KeyUp,13,enter
358486.5379815,KeyDown,190,.
358486.602608,KeyUp,190,.
358486.682238,KeyDown,13,enter
358486.7468345,KeyUp,13,enter
358487.4633355,KeyDown,83,s
358487.593794,KeyDown,79,o
358487.6030233,KeyUp,83,s
358487.6784769,KeyUp,79,o
358487.8180674,KeyDown,82,r
358487.8873294,KeyDown,69,e
358487.9661451,KeyUp,82,r
358487.9772324,KeyUp,69,e
358488.0911551,KeyDown,90,z
358488.1757564,KeyDown,79,o
358488.1848637,KeyUp,90,z
358488.274673,KeyUp,79,o
358488.4490947,KeyDown,82,r
358488.54473,KeyDown,69,e
358488.5989603,KeyUp,82,r
358488.6329165,KeyUp,69,e
358488.7281779,KeyDown,78,n
358488.818324,KeyDown,79,o
358488.8630124,KeyUp,78,n
358488.9181946,KeyUp,79,o
358489.0269672,KeyDown,75,k
358489.0605883,KeyDown,65,a
358489.0909406,KeyUp,75,k
358489.156237,KeyUp,65,a
358489.195944,KeyDown,78,n
358489.2548511,KeyUp,78,n
358489.3167027,KeyDown,78,n
358489.3756569,KeyUp,78,n
358489.5194625,KeyDown,75,k
358489.6087589,KeyUp,75,k
358489.7035285,KeyDown,89,y
358489.7734849,KeyUp,89,y
358489.7874799,KeyDown,79,o
358489.8925206,KeyUp,79,o
358489.9026116,KeyDown,85,u
358489.9664594,KeyUp,85,u
358490.0855027,KeyDown,78,n
358490.1504481,KeyDown,73,i
358490.1804605,KeyUp,78,n
358490.2447881,KeyUp,73,i
358490.3244769,KeyDown,32,space
358490.3839896,KeyDown,13,enter
358490.403629,KeyUp,32,space
358490.4785249,KeyUp,13,enter
358491.2048375,KeyDown,65,a
358491.314597,KeyUp,65,a
358491.4985214,KeyDown,8,backspace
358491.6083883,KeyUp,8,backspace
358494.0961329,KeyDown,65,a
358494.2055135,KeyUp,65,a
358494.2840928,KeyDown,87,w
358494.4292202,KeyDown,65,a
358494.4997434,KeyUp,87,w
358494.518609,KeyUp,65,a
358494.6440916,KeyDown,83,s
358494.7675065,KeyDown,69,e
358494.8180648,KeyUp,83,s
358494.887982,KeyUp,69,e
358494.9469538,KeyDown,84,t
358495.0364648,KeyDown,69,e
358495.1109521,KeyUp,84,t
358495.1356645,KeyUp,69,e
358495.1751263,KeyDown,32,space
358495.259701,KeyDown,13,enter
358495.314535,KeyUp,32,space
358495.3890884,KeyUp,13,enter
358500.5024501,KeyDown,8,backspace
358500.5970247,KeyUp,8,backspace
358500.6524289,KeyDown,8,backspace
358500.7414093,KeyUp,8,backspace
358500.8069439,KeyDown,8,backspace
358500.8806773,KeyUp,8,backspace
358500.955265,KeyDown,8,backspace
358501.0396902,KeyUp,8,backspace
358501.3438402,KeyDown,8,backspace
358501.422718,KeyUp,8,backspace
358501.5073036,KeyDown,8,backspace
358501.5819072,KeyUp,8,backspace
358502.0894262,KeyDown,8,backspace
358502.1592561,KeyUp,8,backspace
358502.7013826,KeyDown,73,i
358502.761862,KeyUp,73,i
358502.8366465,KeyDown,75,k
358502.9156373,KeyUp,75,k
358502.9750712,KeyDown,73,i
358503.0608296,KeyUp,73,i
358503.158998,KeyDown,77,m
358503.2385912,KeyDown,79,o
358503.2684744,KeyUp,77,m
358503.3133677,KeyUp,79,o
358503.3879011,KeyDown,78,n
358503.4478291,KeyDown,79,o
358503.4782206,KeyUp,78,n
358503.5420055,KeyUp,79,o
358503.726362,KeyDown,78,n
358503.7968801,KeyDown,73,i
358503.8408298,KeyUp,78,n
358503.9001884,KeyUp,73,i
358504.0992989,KeyDown,65,a
358504.1988678,KeyUp,65,a
358504.2932089,KeyDown,87,w
358504.4277446,KeyDown,65,a
358504.4674693,KeyUp,87,w
358504.5369704,KeyUp,65,a
358505.5026682,KeyDown,83,s
358505.5918207,KeyDown,69,e
358505.641575,KeyUp,83,s
358505.706179,KeyUp,69,e
358506.1886243,KeyDown,8,backspace
358506.2582452,KeyUp,8,backspace
358506.3528645,KeyDown,8,backspace
358506.4332547,KeyUp,8,backspace
358507.7061908,KeyDown,8,backspace
358507.7765965,KeyUp,8,backspace
358508.1338736,KeyDown,8,backspace
358508.2136742,KeyUp,8,backspace
358508.7268784,KeyDown,72,h
358508.7915606,KeyDown,65,a
358508.8016572,KeyUp,72,h
358508.8752509,KeyDown,32,space
358508.8901466,KeyUp,65,a
358508.9496802,KeyUp,32,space
358509.4025479,KeyDown,188,","
358509.4572151,KeyUp,188,","
358509.611299,KeyDown,13,enter
358509.671118,KeyUp,13,enter
358510.8306201,KeyDown,74,j
358510.8999787,KeyDown,73,i
358510.9149402,KeyUp,74,j
358511.0092901,KeyUp,73,i
358511.1186182,KeyDown,66,b
358511.1736718,KeyDown,85,u
358511.2130933,KeyUp,66,b
358511.2239153,KeyUp,85,u
358511.3624694,KeyDown,78,n
358511.4371376,KeyUp,78,n
358511.5117,KeyDown,78,n
358511.6411017,KeyUp,78,n
358511.6510294,KeyDown,79,o
358511.7315054,KeyUp,79,o
358511.7860034,KeyDown,32,space
358511.8746736,KeyDown,13,enter
358511.899538,KeyUp,32,space
358511.9444362,KeyUp,13,enter
358512.5820603,KeyDown,83,s
358512.7121051,KeyUp,83,s
358512.7219808,KeyDown,85,u
358512.7818502,KeyUp,85,u
358512.9299436,KeyDown,77,m
358512.9963311,KeyUp,77,m
358513.1051933,KeyDown,85,u
358513.1638133,KeyUp,85,u
358513.2233218,KeyDown,32,space
358513.3275692,KeyDown,13,enter
358513.3374035,KeyUp,32,space
358513.4274802,KeyUp,13,enter
358514.7955273,KeyDown,66,b
358514.8750099,KeyDown,65,a
358514.929811,KeyUp,66,b
358515.004468,KeyUp,65,a
358515.0790916,KeyDown,83,s
358515.1940565,KeyDown,89,y
358515.2033752,KeyUp,83,s
358515.2630948,KeyDown,79,o
358515.3079446,KeyUp,89,y
358515.3774366,KeyUp,79,o
358515.4473786,KeyDown,32,space
358515.5415327,KeyUp,32,space
358516.9998138,KeyDown,78,n
358517.0693162,KeyDown,79,o
358517.113853,KeyUp,78,n
358517.1636497,KeyUp,79,o
358517.2936068,KeyDown,75,k
358517.3634333,KeyUp,75,k
358517.4721661,KeyDown,73,i
358517.5467625,KeyUp,73,i
358517.6563038,KeyDown,75,k
358517.7565059,KeyDown,79,o
358517.8158048,KeyUp,75,k
358517.8851875,KeyUp,79,o
358517.924912,KeyDown,85,u
358518.0045661,KeyUp,85,u
358518.0492015,KeyDown,32,space
358518.1638491,KeyDown,13,enter
358518.1935387,KeyUp,32,space
358518.2432194,KeyUp,13,enter
358518.7707454,KeyDown,8,backspace
358518.9598318,KeyUp,8,backspace
358519.0890754,KeyDown,8,backspace
358519.168735,KeyUp,8,backspace
358520.0260225,KeyDown,75,k
358520.1041439,KeyUp,75,k
358520.198962,KeyDown,73,i
358520.2684403,KeyUp,73,i
